season,teamId,teamName,playerName,birthDate,playerAge,nationality,height(cm),weight(kg),injured,game_appear,game_lineups,game_minutes,number,position,rating,captain,sub_in,sub_out,sub_bench,shots_total,shots_on,goals_total,goal_conceded,goal_assists,goal_saved,pass_total,key_pass,pass_accura,tackle_total,tackle_blocks,tackle_intercep,duel_total,duel_won,dribble_attemp,dribble_success,dribble_past,fouls_drawn,fouls_committed,yellow_card,yollowed_card,red_card,penalty_won,penalty_scored,penalty_missed,penalty_saved
2020,724,Cadiz,Jon Garrido,1989-10-09,33,Spain,185 cm,80 kg,False,23.0,7.0,,,Midfielder,6.490000,False,16.0,5.0,29.0,4.0,1.0,0.0,0.0,,,228.0,2.0,8.0,18.0,4.0,14.0,110.0,48.0,3.0,2.0,,6.0,13.0,1.0,0.0,0.0,,0.0,0.0,
2020,724,Cadiz,Nano,1995-02-05,27,Spain,178 cm,77 kg,False,1.0,0.0,,,Attacker,6.200000,False,1.0,0.0,8.0,,,0.0,0.0,,,3.0,,1.0,,,,4.0,,1.0,,,,,0.0,0.0,0.0,,0.0,0.0,
2020,724,Cadiz,Juan José Garrancho Méndez,1997-06-22,25,Spain,187 cm,"
    ",False,0.0,0.0,,,Goalkeeper,,False,0.0,0.0,5.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0
2020,724,Cadiz,Juan Cala,1989-11-26,34,Spain,185 cm,78 kg,False,28.0,26.0,,,Defender,6.750000,False,2.0,4.0,3.0,12.0,5.0,3.0,0.0,,,746.0,3.0,18.0,21.0,8.0,35.0,189.0,113.0,4.0,4.0,,30.0,31.0,8.0,0.0,0.0,,0.0,0.0,
2020,724,Cadiz,Alberto Cifuentes Martínez,1979-05-29,41,Spain,189 cm,80 kg,False,2.0,2.0,,,Goalkeeper,6.600000,False,0.0,0.0,2.0,,,0.0,0.0,,2.0,65.0,1.0,12.0,,,,1.0,1.0,,,,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0
2020,724,Cadiz,José Jurado,1986-06-29,34,Spain,173 cm,72 kg,False,0.0,0.0,,,Midfielder,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,
2020,724,Cadiz,A. Fernández,1986-04-10,35,Argentina,177 cm,73 kg,False,12.0,4.0,,,Midfielder,6.350000,False,8.0,4.0,19.0,,,0.0,0.0,,,118.0,,7.0,11.0,1.0,9.0,44.0,19.0,3.0,2.0,,2.0,5.0,1.0,0.0,0.0,,0.0,0.0,
2020,724,Cadiz,Álvaro Bastida,2004-05-12,20,Spain,170 cm,,False,1.0,0.0,,,Midfielder,6.200000,False,1.0,0.0,2.0,,,0.0,0.0,,,8.0,,4.0,,,,1.0,1.0,,,,,,0.0,0.0,0.0,,0.0,0.0,
2020,724,Cadiz,Kike Carrasco,1998-03-02,26,Spain,170 cm,70 kg,False,0.0,0.0,,,Defender,,False,0.0,0.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,
2020,724,Cadiz,J. Flere,1998-05-12,26,Argentina,183 cm,68 kg,False,0.0,0.0,,,Goalkeeper,,False,0.0,0.0,14.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0
2020,724,Cadiz,M. Mauro,1991-01-09,33,Argentina,190 cm,84 kg,False,24.0,22.0,,,Defender,6.665217,False,2.0,3.0,8.0,5.0,4.0,2.0,0.0,,,489.0,2.0,17.0,23.0,12.0,22.0,108.0,63.0,,,,5.0,11.0,2.0,0.0,1.0,,0.0,0.0,
2020,724,Cadiz,Marc Baró,1999-08-23,25,Spain,184 cm,72 kg,False,1.0,1.0,,,Defender,6.300000,False,0.0,0.0,11.0,1.0,1.0,0.0,0.0,,,7.0,2.0,5.0,2.0,,2.0,9.0,6.0,1.0,1.0,,3.0,1.0,0.0,0.0,0.0,,0.0,0.0,
2020,724,Cadiz,S. Erimuya,1998-01-10,26,Nigeria,190 cm,74 kg,False,0.0,0.0,,,Defender,,False,0.0,0.0,6.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,
2020,724,Cadiz,Javi Martín,1998-09-16,26,Spain,,,False,0.0,0.0,,,Attacker,,False,0.0,0.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,
2020,724,Cadiz,J. Rhyner,1996-03-16,28,Peru,186 cm,75 kg,False,0.0,0.0,,,Defender,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,
2020,724,Cadiz,I. Šaponjić,1997-08-02,27,Serbia,190 cm,86 kg,False,9.0,3.0,,,Attacker,,False,6.0,3.0,15.0,,,1.0,0.0,,,,,,,,,,,,,,,,2.0,0.0,0.0,,0.0,0.0,
2020,724,Cadiz,Alberto Perea,1990-12-19,34,Spain,177 cm,74 kg,False,27.0,16.0,,,Attacker,6.836000,False,11.0,11.0,16.0,16.0,6.0,2.0,0.0,3.0,,452.0,13.0,13.0,28.0,1.0,21.0,237.0,128.0,96.0,63.0,,33.0,6.0,0.0,0.0,0.0,,0.0,0.0,
2020,724,Cadiz,M. Diarra,2000-06-26,24,Mali,180 cm,,False,0.0,0.0,,,Attacker,,False,0.0,0.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,
2020,724,Cadiz,Álvaro Negredo,1985-08-20,39,Spain,186 cm,71 kg,False,35.0,29.0,,,Attacker,6.894117,False,6.0,25.0,6.0,45.0,21.0,8.0,0.0,4.0,,560.0,20.0,9.0,11.0,2.0,3.0,391.0,203.0,39.0,29.0,,37.0,21.0,4.0,1.0,0.0,,0.0,0.0,
2020,724,Cadiz,Rubén Sobrino,1992-06-01,32,Spain,185 cm,73 kg,False,16.0,11.0,,,Attacker,6.900000,False,5.0,4.0,5.0,7.0,5.0,1.0,0.0,,,245.0,11.0,11.0,29.0,,15.0,200.0,106.0,33.0,17.0,,29.0,18.0,3.0,0.0,0.0,,0.0,0.0,
2020,726,Huesca,Antonio Valera Salmoral,1996-08-17,27,Spain,187 cm,80 kg,False,0.0,0.0,,,Goalkeeper,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,
2020,726,Huesca,Pedro López,1983-11-01,38,Spain,174 cm,72 kg,False,22.0,10.0,,,Defender,6.700000,False,12.0,5.0,23.0,1.0,,0.0,0.0,1.0,,487.0,7.0,19.0,23.0,4.0,16.0,106.0,61.0,17.0,8.0,,15.0,14.0,2.0,0.0,0.0,,0.0,0.0,
2020,726,Huesca,Luis Carlos Correia Pinto,1985-05-05,38,Portugal,171 cm,66 kg,False,5.0,2.0,,,Defender,6.420000,False,3.0,2.0,16.0,1.0,,0.0,0.0,,,102.0,1.0,21.0,3.0,,4.0,13.0,9.0,,,,4.0,,1.0,0.0,0.0,,0.0,0.0,
2020,726,Huesca,Gustavo Abizanda,2000-05-01,24,Spain,,,False,0.0,0.0,,,Midfielder,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,
2020,726,Huesca,Javier Gasca,2000-02-24,24,Spain,182 cm,,False,0.0,0.0,,,Goalkeeper,,False,0.0,0.0,3.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0
2020,726,Huesca,Jorge Cofrades,2001-01-19,23,Spain,,,False,0.0,0.0,,,Defender,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,
2020,726,Huesca,Manu Galán,1998-06-06,26,Spain,182 cm,78 kg,False,0.0,0.0,,,Midfielder,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,
2020,726,Huesca,Eugeni Valderrama,1994-07-19,30,Spain,182 cm,73 kg,False,3.0,1.0,,,Midfielder,6.733333,False,2.0,1.0,14.0,,,0.0,0.0,,,76.0,2.0,21.0,2.0,,5.0,9.0,6.0,,,,3.0,,0.0,0.0,0.0,,0.0,0.0,
2020,726,Huesca,Kike Hermoso,1999-08-10,25,Spain,190 cm,76 kg,False,0.0,0.0,,,Defender,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,
2020,726,Huesca,David Ferreiro,1988-04-01,36,Spain,170 cm,63 kg,False,37.0,29.0,,,Midfielder,6.883783,False,8.0,20.0,9.0,17.0,12.0,2.0,0.0,4.0,,822.0,73.0,16.0,25.0,1.0,25.0,281.0,116.0,64.0,44.0,,38.0,52.0,5.0,0.0,0.0,,0.0,0.0,
2020,726,Huesca,J. Peñaloza,2000-05-03,24,Colombia,170 cm,70 kg,False,0.0,0.0,,,Midfielder,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,
2020,726,Huesca,Sergio Gómez,2000-09-04,24,Spain,171 cm,68 kg,False,29.0,4.0,,,Midfielder,6.719230,False,25.0,3.0,34.0,7.0,2.0,0.0,0.0,1.0,,337.0,16.0,9.0,29.0,,14.0,98.0,56.0,27.0,18.0,,9.0,7.0,1.0,0.0,0.0,,0.0,0.0,
2020,726,Huesca,Rafa Mir,1997-06-18,27,Spain,191 cm,86 kg,False,38.0,32.0,,,Attacker,6.889473,False,6.0,8.0,6.0,104.0,46.0,13.0,0.0,1.0,,423.0,9.0,6.0,15.0,2.0,15.0,374.0,152.0,26.0,14.0,,20.0,62.0,2.0,0.0,0.0,,2.0,1.0,
2020,726,Huesca,Pablo Maffeo,1997-07-12,27,Argentina,172 cm,70 kg,False,25.0,25.0,,,Defender,6.868000,False,0.0,14.0,2.0,8.0,5.0,1.0,0.0,4.0,,774.0,17.0,22.0,26.0,6.0,35.0,218.0,139.0,42.0,30.0,,43.0,12.0,4.0,0.0,0.0,,0.0,0.0,
2020,726,Huesca,Sandro Ramírez,1995-07-09,29,Spain,175 cm,71 kg,False,20.0,16.0,,,Attacker,6.950000,False,4.0,13.0,7.0,26.0,18.0,5.0,0.0,1.0,,300.0,10.0,12.0,13.0,1.0,10.0,184.0,93.0,44.0,20.0,,51.0,18.0,2.0,0.0,0.0,,0.0,0.0,
2020,726,Huesca,Javi Galán,1994-11-19,30,Spain,172 cm,70 kg,False,37.0,34.0,,,Defender,7.143243,False,3.0,5.0,3.0,6.0,1.0,1.0,0.0,2.0,,1312.0,43.0,28.0,88.0,4.0,39.0,502.0,321.0,152.0,121.0,,97.0,61.0,5.0,0.0,0.0,,0.0,0.0,
2020,726,Huesca,Borja García,1990-11-02,34,Spain,175 cm,72 kg,False,21.0,13.0,,,Midfielder,6.704761,False,8.0,10.0,22.0,9.0,2.0,1.0,0.0,,,543.0,20.0,22.0,13.0,,10.0,133.0,76.0,26.0,21.0,,33.0,3.0,0.0,0.0,0.0,,0.0,0.0,
2020,726,Huesca,D. Siovas,1988-09-16,36,Greece,192 cm,83 kg,False,36.0,34.0,,,Defender,6.891666,False,2.0,3.0,3.0,28.0,8.0,2.0,0.0,,,1852.0,6.0,41.0,46.0,17.0,62.0,294.0,184.0,10.0,9.0,,9.0,40.0,5.0,0.0,0.0,,0.0,0.0,
2020,726,Huesca,G. Silva,1994-03-05,30,Uruguay,183 cm,74 kg,False,12.0,6.0,,,Defender,6.590909,False,6.0,4.0,18.0,,,0.0,0.0,,,343.0,1.0,26.0,16.0,4.0,11.0,57.0,29.0,,,,2.0,10.0,2.0,0.0,0.0,,0.0,0.0,
2020,726,Huesca,I. Doumbia,1998-04-14,26,Côte d'Ivoire,187 cm,82 kg,False,23.0,7.0,,,Midfielder,6.604761,False,16.0,5.0,24.0,4.0,,0.0,0.0,,,415.0,2.0,17.0,15.0,3.0,7.0,71.0,38.0,13.0,12.0,,5.0,12.0,4.0,0.0,0.0,,0.0,0.0,
2020,727,Osasuna,Iñigo Pérez,1988-01-18,34,Spain,178 cm,74 kg,False,22.0,16.0,,,Midfielder,6.680000,False,6.0,8.0,11.0,6.0,2.0,0.0,0.0,,,561.0,14.0,18.0,20.0,,15.0,102.0,44.0,3.0,2.0,,11.0,15.0,3.0,1.0,0.0,,0.0,0.0,
2020,727,Osasuna,Gorka Zabarte Moreno,1999-01-09,23,Spain,175 cm,74 kg,False,0.0,0.0,,,Defender,,False,0.0,0.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,
2020,727,Osasuna,Oier,1986-05-25,37,Spain,178 cm,72 kg,False,32.0,24.0,,,Defender,6.535483,False,8.0,13.0,11.0,12.0,4.0,0.0,0.0,2.0,,833.0,15.0,17.0,39.0,6.0,29.0,326.0,145.0,8.0,5.0,,40.0,58.0,10.0,0.0,0.0,,0.0,0.0,
2020,727,Osasuna,Jonás Ramalho,1993-06-10,30,Angola,181 cm,68 kg,False,5.0,3.0,,,Defender,6.460000,False,2.0,1.0,14.0,,,0.0,0.0,,,95.0,1.0,15.0,5.0,,2.0,22.0,16.0,4.0,3.0,,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,
2020,727,Osasuna,Rubén Iván Martínez Andrade,1984-06-22,38,Spain,188 cm,79 kg,False,3.0,3.0,,,Goalkeeper,5.066666,False,0.0,0.0,12.0,,,0.0,5.0,,3.0,57.0,,13.0,,,,1.0,,,,,,1.0,0.0,0.0,1.0,,0.0,0.0,1.0
2020,727,Osasuna,Adrián López,1988-01-08,35,Spain,183 cm,73 kg,False,17.0,5.0,,,Attacker,6.537500,False,12.0,5.0,23.0,7.0,3.0,1.0,0.0,1.0,,184.0,4.0,7.0,3.0,,,90.0,33.0,21.0,9.0,,4.0,4.0,0.0,0.0,0.0,,0.0,0.0,
2020,727,Osasuna,Iván Martínez,2002-02-19,22,Spain,182 cm,70 kg,False,0.0,0.0,,,Goalkeeper,,False,0.0,0.0,9.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0
2020,727,Osasuna,Raúl Navas,1988-05-11,36,Spain,186 cm,84 kg,False,2.0,2.0,,,Defender,6.300000,False,0.0,1.0,17.0,,,0.0,0.0,,,54.0,1.0,20.0,6.0,,3.0,12.0,6.0,,,,,2.0,0.0,0.0,0.0,,0.0,0.0,
2020,727,Osasuna,Jony,1991-07-09,33,Spain,179 cm,76 kg,False,22.0,9.0,,,Midfielder,6.709523,False,13.0,8.0,17.0,8.0,4.0,0.0,0.0,2.0,,283.0,19.0,8.0,7.0,,14.0,107.0,36.0,41.0,17.0,,8.0,10.0,0.0,0.0,0.0,,0.0,0.0,
2020,727,Osasuna,Asier Córdoba,2000-03-31,24,Spain,184 cm,70 kg,False,0.0,0.0,,,Attacker,,False,0.0,0.0,5.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,
2020,727,Osasuna,Iñaki Álvarez,1997-06-18,27,Spain,,,False,0.0,0.0,,,Goalkeeper,,False,0.0,0.0,17.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0
2020,727,Osasuna,Roberto Torres,1989-03-07,35,Spain,178 cm,72 kg,False,35.0,19.0,,,Midfielder,6.745454,False,16.0,10.0,16.0,38.0,15.0,7.0,0.0,1.0,,666.0,19.0,14.0,14.0,,16.0,154.0,70.0,30.0,17.0,,32.0,13.0,0.0,0.0,0.0,,4.0,1.0,
2020,727,Osasuna,F. Roncaglia,1987-02-10,37,Argentina,179 cm,76 kg,False,17.0,14.0,,,Defender,6.818750,False,3.0,4.0,14.0,10.0,2.0,1.0,0.0,1.0,,432.0,5.0,18.0,25.0,6.0,25.0,117.0,68.0,8.0,6.0,,6.0,15.0,2.0,1.0,0.0,,0.0,0.0,
2020,727,Osasuna,A. Budimir,1991-07-22,33,Croatia,190 cm,75 kg,False,30.0,18.0,,,Attacker,6.865517,False,12.0,11.0,13.0,38.0,22.0,11.0,0.0,,,391.0,9.0,8.0,20.0,4.0,2.0,364.0,198.0,26.0,13.0,,31.0,30.0,3.0,0.0,0.0,,0.0,0.0,
2020,727,Osasuna,Manu Sánchez,2000-08-24,24,Spain,179 cm,70 kg,False,16.0,10.0,,,Defender,6.900000,False,6.0,3.0,9.0,,,0.0,0.0,1.0,,25.0,1.0,19.0,,,,1.0,,,,,,,4.0,0.0,0.0,,0.0,0.0,
2020,727,Osasuna,Nacho Vidal,1995-01-24,29,Spain,180 cm,75 kg,False,34.0,25.0,,,Defender,6.812121,False,9.0,4.0,11.0,9.0,2.0,0.0,0.0,,,764.0,13.0,16.0,56.0,10.0,43.0,270.0,160.0,33.0,15.0,,35.0,43.0,10.0,0.0,0.0,,0.0,0.0,
2020,727,Osasuna,Aridane Hernández,1989-03-23,35,Spain,186 cm,77 kg,False,24.0,24.0,,,Defender,6.837500,False,0.0,1.0,1.0,2.0,,0.0,0.0,,,718.0,5.0,23.0,20.0,19.0,34.0,170.0,104.0,6.0,5.0,,20.0,21.0,3.0,0.0,1.0,,0.0,0.0,
2020,727,Osasuna,Kike Barja,1997-04-01,27,Spain,178 cm,69 kg,False,33.0,17.0,,,Attacker,6.710000,False,16.0,16.0,21.0,18.0,12.0,2.0,0.0,3.0,,426.0,16.0,10.0,10.0,1.0,16.0,224.0,107.0,82.0,53.0,,23.0,15.0,2.0,0.0,0.0,,0.0,0.0,
2020,727,Osasuna,E. Ávila,1994-02-06,30,Argentina,172 cm,81 kg,False,8.0,2.0,,,Attacker,6.371428,False,6.0,2.0,8.0,5.0,2.0,0.0,0.0,,,52.0,,3.0,6.0,,1.0,34.0,14.0,2.0,,,5.0,4.0,0.0,0.0,0.0,,0.0,0.0,
2020,727,Osasuna,Rubén García,1993-07-14,31,Spain,171 cm,72 kg,False,37.0,33.0,,,Midfielder,7.000000,False,4.0,24.0,4.0,25.0,8.0,3.0,0.0,5.0,,1014.0,53.0,19.0,49.0,2.0,29.0,360.0,165.0,46.0,24.0,,41.0,42.0,2.0,0.0,0.0,,1.0,0.0,
2020,797,Elche,Barragán,1987-06-12,35,Spain,182 cm,76 kg,False,27.0,26.0,,,Defender,6.811111,False,1.0,4.0,6.0,5.0,,0.0,0.0,3.0,,1110.0,10.0,35.0,28.0,8.0,32.0,171.0,96.0,15.0,10.0,,25.0,35.0,8.0,0.0,0.0,,0.0,0.0,
2020,797,Elche,Luis Castillo Grau,2000-01-31,22,Spain,"
    ","
    ",False,0.0,0.0,,,Goalkeeper,,False,0.0,0.0,4.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0
2020,797,Elche,Nino,1980-06-10,41,Spain,169 cm,68 kg,False,16.0,0.0,,,Attacker,6.414285,False,16.0,0.0,33.0,2.0,1.0,0.0,0.0,,,113.0,2.0,6.0,,,,29.0,10.0,4.0,2.0,,6.0,4.0,1.0,0.0,0.0,,0.0,0.0,
2020,797,Elche,David Generelo,1982-08-11,39,Spain,183 cm,82 kg,False,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,797,Elche,Ramón Folch,1989-10-04,35,Spain,182 cm,78 kg,False,1.0,0.0,,,Midfielder,,False,1.0,0.0,3.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,
2020,797,Elche,Jony Ñiguez,1985-04-02,39,Spain,174 cm,72 kg,False,0.0,0.0,,,Midfielder,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,
2020,797,Elche,Gerard Barri,2001-01-02,23,Spain,187 cm,,False,0.0,0.0,,,Defender,,False,0.0,0.0,8.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,
2020,797,Elche,Nacho Ramón,1999-03-30,25,Spain,186 cm,80 kg,False,0.0,0.0,,,Attacker,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,
2020,797,Elche,Diego Bri,2002-09-12,22,Spain,177 cm,67 kg,False,0.0,0.0,,,Attacker,,False,0.0,0.0,7.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,
2020,797,Elche,Lluís Andreu,1999-07-27,25,Spain,189 cm,77 kg,False,0.0,0.0,,,Goalkeeper,,False,0.0,0.0,11.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0
2020,797,Elche,Nacho Pastor,2000-04-03,24,Spain,186 cm,80 kg,False,0.0,0.0,,,Defender,,False,0.0,0.0,3.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,
2020,797,Elche,César Moreno,2001-04-23,23,Spain,183 cm,71 kg,False,0.0,0.0,,,Midfielder,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,
2020,797,Elche,Claudio Medina,1993-09-04,31,Spain,186 cm,83 kg,False,0.0,0.0,,,Attacker,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,
2020,797,Elche,Cheikh Diamanka,2001-01-20,23,Spain,,,False,0.0,0.0,,,Defender,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,
2020,797,Elche,Víctor Rodríguez,1989-07-23,35,Spain,170 cm,70 kg,False,16.0,2.0,,,Midfielder,6.531250,False,14.0,2.0,33.0,,,0.0,0.0,,,324.0,4.0,18.0,4.0,1.0,5.0,43.0,17.0,2.0,1.0,,8.0,8.0,1.0,0.0,0.0,,0.0,0.0,
2020,797,Elche,Cifu,1990-10-05,34,Spain,174 cm,66 kg,False,11.0,4.0,,,Defender,6.460000,False,7.0,2.0,30.0,3.0,,0.0,0.0,,,163.0,,13.0,10.0,1.0,8.0,52.0,23.0,7.0,2.0,,6.0,6.0,1.0,0.0,0.0,,0.0,0.0,
2020,797,Elche,Fidel,1989-10-27,35,Spain,180 cm,74 kg,False,30.0,28.0,,,Midfielder,6.893333,False,2.0,9.0,2.0,14.0,8.0,6.0,0.0,3.0,,975.0,47.0,25.0,46.0,2.0,16.0,315.0,149.0,88.0,51.0,,42.0,30.0,8.0,0.0,0.0,,2.0,1.0,
2020,797,Elche,L. Boyé,1996-02-28,28,Argentina,179 cm,81 kg,False,34.0,32.0,,,Attacker,6.697058,False,2.0,15.0,2.0,43.0,22.0,7.0,0.0,2.0,,631.0,14.0,14.0,47.0,2.0,19.0,544.0,189.0,117.0,65.0,,34.0,95.0,8.0,1.0,0.0,,0.0,0.0,
2020,797,Elche,J. Mojica,1992-08-21,32,Colombia,185 cm,66 kg,False,17.0,14.0,,,Defender,6.605882,False,3.0,3.0,3.0,6.0,2.0,0.0,0.0,,,542.0,10.0,24.0,21.0,4.0,15.0,122.0,57.0,28.0,13.0,,12.0,17.0,3.0,0.0,0.0,,0.0,0.0,
2020,797,Elche,O. Mfulu,1994-03-20,30,Congo DR,182 cm,76 kg,False,20.0,9.0,,,Midfielder,6.552941,False,11.0,9.0,22.0,3.0,,0.0,0.0,,,343.0,2.0,17.0,18.0,1.0,11.0,69.0,34.0,3.0,1.0,,6.0,13.0,4.0,0.0,0.0,,0.0,0.0,
2021,529,Barcelona,Lucas de Vega,2000-01-16,23,Brazil,178 cm,74 kg,False,0.0,0.0,,,Midfielder,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,
2021,529,Barcelona,S. Agüero,1988-06-02,33,Argentina,173 cm,70 kg,False,4.0,2.0,,,Attacker,6.900000,False,2.0,1.0,2.0,5.0,1.0,1.0,0.0,,,39.0,1.0,9.0,1.0,,,14.0,7.0,2.0,1.0,,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,
2021,529,Barcelona,Piqué,1987-02-02,35,Spain,194 cm,85 kg,False,27.0,25.0,,,Defender,7.111111,False,2.0,5.0,3.0,14.0,3.0,1.0,0.0,,,1677.0,5.0,55.0,22.0,16.0,34.0,200.0,123.0,6.0,6.0,,15.0,30.0,9.0,1.0,0.0,,0.0,0.0,
2021,529,Barcelona,Dani Alves,1983-05-06,40,Brazil,172 cm,70 kg,False,0.0,0.0,,,Defender,7.278571,False,0.0,0.0,0.0,5.0,2.0,0.0,0.0,3.0,,916.0,22.0,57.0,30.0,3.0,11.0,110.0,57.0,12.0,12.0,,6.0,27.0,0.0,0.0,0.0,,0.0,0.0,
2021,529,Barcelona,Guillem Jaime,1999-01-06,25,Spain,177 cm,70 kg,False,0.0,0.0,,,Defender,,False,0.0,0.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,
2021,529,Barcelona,A. Ezzalzouli,2001-12-17,23,Morocco,177 cm,72 kg,False,10.0,6.0,,,Attacker,6.900000,False,4.0,5.0,7.0,10.0,4.0,1.0,0.0,,,168.0,6.0,12.0,17.0,,9.0,130.0,69.0,59.0,34.0,,15.0,17.0,4.0,0.0,0.0,,0.0,0.0,
2021,529,Barcelona,Adama Traoré,1996-01-25,28,Spain,178 cm,86 kg,False,11.0,4.0,,,Attacker,6.900000,False,7.0,3.0,13.0,7.0,3.0,0.0,0.0,2.0,,128.0,7.0,9.0,4.0,,4.0,66.0,40.0,35.0,24.0,,7.0,7.0,0.0,0.0,0.0,,0.0,0.0,
2021,529,Barcelona,Ansu Fati,2002-10-31,22,Spain,178 cm,66 kg,False,10.0,3.0,,,Attacker,6.930000,False,7.0,3.0,7.0,13.0,8.0,4.0,0.0,,,154.0,2.0,13.0,3.0,,1.0,44.0,20.0,14.0,4.0,,12.0,9.0,0.0,0.0,0.0,,0.0,0.0,
2021,529,Barcelona,C. Lenglet,1995-06-17,29,France,186 cm,81 kg,False,21.0,7.0,,,Defender,6.635294,False,14.0,2.0,28.0,1.0,1.0,0.0,0.0,1.0,,813.0,2.0,37.0,20.0,3.0,13.0,93.0,41.0,2.0,1.0,,4.0,19.0,4.0,0.0,0.0,,0.0,0.0,
2021,529,Barcelona,Emerson Royal,1999-01-14,25,Brazil,181 cm,79 kg,False,3.0,1.0,,,Defender,6.533333,False,2.0,1.0,2.0,,,0.0,0.0,,,52.0,,15.0,3.0,,2.0,12.0,6.0,1.0,,,3.0,3.0,0.0,0.0,0.0,,0.0,0.0,
2021,529,Barcelona,Óscar Mingueza,1999-05-13,25,Spain,184 cm,75 kg,False,19.0,9.0,,,Defender,6.761111,False,10.0,6.0,26.0,2.0,1.0,0.0,0.0,1.0,,654.0,9.0,30.0,25.0,,9.0,75.0,44.0,7.0,6.0,,4.0,12.0,2.0,0.0,0.0,,0.0,0.0,
2021,529,Barcelona,Ilias Akhomach,2004-04-16,20,Morocco,175 cm,,False,2.0,2.0,,,Attacker,7.300000,False,0.0,2.0,3.0,2.0,2.0,0.0,0.0,,,49.0,4.0,21.0,2.0,,,16.0,8.0,3.0,1.0,,4.0,3.0,0.0,0.0,0.0,,0.0,0.0,
2021,529,Barcelona,Mika Màrmol,2001-07-01,23,Spain,181 cm,70 kg,False,1.0,0.0,,,Defender,,False,1.0,0.0,2.0,,,0.0,0.0,,,5.0,,4.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,
2021,529,Barcelona,Ferran Torres,2000-02-29,24,Spain,184 cm,77 kg,False,18.0,17.0,,,Attacker,7.027777,False,1.0,7.0,1.0,40.0,19.0,4.0,0.0,4.0,,572.0,12.0,26.0,10.0,3.0,6.0,125.0,55.0,37.0,13.0,,20.0,9.0,1.0,0.0,0.0,,1.0,0.0,
